Term,Nebraska,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,604,604,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Nebraska,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,605,605,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Nevada,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,606,606,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Nevada,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,607,607,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Nevada,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,608,608,	Surrender Request Form (Internal Replacement) Form 3066
Term,Nevada,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,609,609,	Corporate Authorization Form and Idemnification Agreement
Term,Nevada,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,610,610,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Nevada,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,611,611,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Nevada,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,612,612,	Companion Case Transmittal
Term,Nevada,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,613,613,	List Billing Transmittal
Term,Nevada,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,614,614,	Questionnaire: Foreign Residence and Travel
Term,Nevada,6256,6256%20A&B-C.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,615,615, A&B-C	Aviation/Racing Questionnaire (For use in AZ, KS, NV, VA, WA)
Term,Nevada,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,616,616,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Nevada,6420-NV,6420-NV.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,617,617,	Life Insurance Application For use in NV Effective 5/13
Term,Nevada,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,618,618,	Trustee Certification
Term,Nevada,6484-NV,6484-NV.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,619,619,	Comparative Information Form For use in NV
Term,Nevada,6487,6487.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,620,620,	Client Replacement Information Form (CRIF)
Term,Nevada,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,621,621,	Application Submittal Checklist
Term,Nevada,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,622,622,	Military Supplement to Application
Term,Nevada,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,623,623,	Application Overflow Page
Term,Nevada,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,624,624,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Nevada,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,625,625,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Nevada,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,626,626,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Nevada,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,627,627,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Nevada,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,628,628,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,NH,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,629,629,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,NH,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,630,630,	Lifetime Advantage Acceptance & Disclosure Statement
Term,NH,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,631,631,	Surrender Request Form (Internal Replacement) Form 3066
Term,NH,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,632,632,	Corporate Authorization Form and Idemnification Agreement
Term,NH,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,633,633,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,NH,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,634,634,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,NH,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,635,635,	Companion Case Transmittal
Term,NH,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,636,636,	List Billing Transmittal
Term,NH,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,637,637,	Questionnaire: Foreign Residence and Travel
Term,NH,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,638,638,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,NH,6420-NH,6420-NH.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,639,639,	Life Insurance Application For use in NH Effective 5/13
Term,NH,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,640,640,	Trustee Certification
Term,NH,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,641,641,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,NH,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,642,642,	Important Notice: Replacement of Life Insurance or Annuities
Term,NH,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,643,643,	Application Submittal Checklist
Term,NH,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,644,644,	Military Supplement to Application
Term,NH,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,645,645,	Application Overflow Page
Term,NH,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,646,646,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,NH,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,647,647,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NH,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,648,648,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NH,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,649,649,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,NH,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,650,650,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,NJ,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,651,651,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,NJ,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,652,652,	Surrender Request Form (Internal Replacement) Form 3066
Term,NJ,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,653,653,	Corporate Authorization Form and Idemnification Agreement
Term,NJ,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,654,654,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,NJ,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,655,655,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,NJ,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,656,656,	Companion Case Transmittal
Term,NJ,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,657,657,	List Billing Transmittal
Term,NJ,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,658,658,	Questionnaire: Foreign Residence and Travel
Term,NJ,6404-NJ,6404-NJ.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,659,659,	HIV Testing Informed Consent
Term,NJ,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,660,660,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,NJ,6420-NJ,6420-NJ%2010-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,661,661,	Life Insurance Application For use in NJ
Term,NJ,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,662,662,	Trustee Certification
Term,NJ,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,663,663,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,NJ,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,664,664,	Important Notice: Replacement of Life Insurance or Annuities
Term,NJ,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,665,665,	Application Submittal Checklist
Term,NJ,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,666,666,	Military Supplement to Application
Term,NJ,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,667,667,	Application Overflow Page
Term,NJ,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,668,668,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,NJ,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,669,669,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NJ,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,670,670,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NJ,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,671,671,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,NJ,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,672,672,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,NM,1597-NI,1597-NI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,673,673,	Life Insurance Buyer's Guide
Term,NM,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,674,674,	Lifetime Advantage Acceptance & Disclosure Statement
Term,NM,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,675,675,	Surrender Request Form (Internal Replacement) Form 3066
Term,NM,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,676,676,	Corporate Authorization Form and Idemnification Agreement
Term,NM,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,677,677,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,NM,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,678,678,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,NM,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,679,679,	Companion Case Transmittal
Term,NM,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,680,680,	List Billing Transmittal
Term,NM,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,681,681,	Questionnaire: Foreign Residence and Travel
Term,NM,6404,6404-NIH%207-08.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,682,682,	HIV Testing Informed Consent
Term,NM,6404,6404-NIH%207-08.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,683,683,	HIV Testing Informed Consent
Term,NM,6404,6404.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,684,684,	HIV Testing Informed Consent
Term,NM,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,685,685,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,NM,6420-NM,6420-NM.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,686,686,	Life Insurance Application For use in NM Effective 5/13
Term,NM,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,687,687,	Trustee Certification
Term,NM,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,688,688,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,NM,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,689,689,	Important Notice: Replacement of Life Insurance or Annuities
Term,NM,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,690,690,	Application Submittal Checklist
Term,NM,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,691,691,	Military Supplement to Application
Term,NM,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,692,692,	Application Overflow Page
Term,NM,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,693,693,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,NM,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,694,694,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NM,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,695,695,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NM,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,696,696,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,NM,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,697,697,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,NC,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,698,698,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,NC,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,699,699,	Lifetime Advantage Acceptance & Disclosure Statement
Term,NC,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,700,700,	Surrender Request Form (Internal Replacement) Form 3066
Term,NC,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,701,701,	Corporate Authorization Form and Idemnification Agreement
Term,NC,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,702,702,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,NC,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,703,703,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,NC,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,704,704,	Companion Case Transmittal
Term,NC,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,705,705,	List Billing Transmittal
Term,NC,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,706,706,	Questionnaire: Foreign Residence and Travel
Term,NC,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,707,707,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,NC,6420,6420.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,708,708,	Life Insurance Application For use in CO, ID, MI, MS, NC, SC, SD, TX & WY Effective 5/13
Term,NC,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,709,709,	Trustee Certification
Term,NC,6482-STD-NC,6482-STD-NC.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,710,710,	Verification of Existing Life Insurance or Annuities
Term,NC,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,711,711,	Important Notice: Replacement of Life Insurance or Annuities
Term,NC,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,712,712,	Application Submittal Checklist
Term,NC,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,713,713,	Military Supplement to Application
Term,NC,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,714,714,	Application Overflow Page
Term,NC,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,715,715,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,NC,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,716,716,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NC,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,717,717,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,NC,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,718,718,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,NC,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,719,719,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,ND,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,720,720,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,ND,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,721,721,	Lifetime Advantage Acceptance & Disclosure Statement
Term,ND,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,722,722,	Surrender Request Form (Internal Replacement) Form 3066
Term,ND,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,723,723,	Corporate Authorization Form and Idemnification Agreement
Term,ND,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,724,724,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,ND,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,725,725,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,ND,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,726,726,	Companion Case Transmittal
Term,ND,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,727,727,	List Billing Transmittal
Term,ND,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,728,728,	Questionnaire: Foreign Residence and Travel
Term,ND,6404-ND,6404-ND.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,729,729,	HIV Testing Informed Consent
Term,ND,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,730,730,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,ND,6420-ND,6420-ND.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,731,731,	Life Insurance Application For use in ND Effective 5/13
Term,ND,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,732,732,	Trustee Certification
Term,ND,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,733,733,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,ND,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,734,734,	Important Notice: Replacement of Life Insurance or Annuities
Term,ND,6487,6487.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,735,735,	Client Replacement Information Form (CRIF)
Term,ND,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,736,736,	Application Submittal Checklist
Term,ND,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,737,737,	Military Supplement to Application
Term,ND,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,738,738,	Application Overflow Page
Term,ND,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,739,739,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,ND,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,740,740,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,ND,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,741,741,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,ND,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,742,742,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,ND,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,743,743,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Ohio,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,744,744,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Ohio,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,745,745,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Ohio,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,746,746,	Surrender Request Form (Internal Replacement) Form 3066
Term,Ohio,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,747,747,	Corporate Authorization Form and Idemnification Agreement
Term,Ohio,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,748,748,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Ohio,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,749,749,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Ohio,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,750,750,	Companion Case Transmittal
Term,Ohio,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,751,751,	List Billing Transmittal
Term,Ohio,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,752,752,	Questionnaire: Foreign Residence and Travel
Term,Ohio,6404-OH,6404-OH%20Rev.%201108.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,753,753,	HIV Testing Informed Consent
Term,Ohio,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,754,754,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Ohio,6420-OH,6420-OH.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,755,755,	Life Insurance Application For use in OH
Term,Ohio,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,756,756,	Trustee Certification
Term,Ohio,6466,6466.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,757,757,	Addendum to Life Application This Ohio Addendum is required when increasing face amounts or when converting a term policy.
